"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"BFPRBUS","202105","205.831","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202106","201.081","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202107","208.896","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202108","195.29","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202109","185.399","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202110","214.436","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202111","215.768","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202112","224.092","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202113","2374.119","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202201","214.134","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202202","189.673","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202203","212.366","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202204","198.5","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202205","213.805","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202206","213.841","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202207","217.509","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202208","210.729","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202209","192.753","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202210","217.084","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202211","219.441","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202212","210.943","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202213","2510.778","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202301","219.223","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202302","197.886","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202303","220.988","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202304","211.891","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202305","227.681","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202306","229.485","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202307","232.089","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202308","229.814","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202309","225.733","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202310","231.785","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202311","229.86","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202312","248.078","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202313","2704.511","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202401","224.972","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202402","226.791","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202403","241.366","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202404","222.079","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202405","231.668","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202406","237.359","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202407","251.826","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202408","249.981","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202409","234.89","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202410","246.945","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202411","250.62","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202412","252.646","2","Biofuels Production","Trillion Btu"
"BFPRBUS","202413","2871.142","2","Biofuels Production","Trillion Btu"
"BMPRBUS","194913","1549.262","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","195013","1562.307","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","195113","1534.669","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","195213","1474.369","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","195313","1418.601","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","195413","1394.327","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","195513","1424.143","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","195613","1415.871","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","195713","1333.581","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","195813","1323.123","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","195913","1352.874","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","196013","1319.87","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","196113","1294.762","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","196213","1300.242","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","196313","1323.316","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","196413","1336.802","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","196513","1334.761","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","196613","1368.985","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","196713","1340.249","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","196813","1419.495","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","196913","1440.487","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197013","1430.962","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197113","1432.323","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197213","1503.065","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197301","129.787","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197302","117.338","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197303","129.938","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197304","125.636","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197305","129.834","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197306","125.611","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197307","129.787","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197308","129.918","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197309","125.782","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197310","129.97","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197311","125.643","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197312","129.824","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197313","1529.068","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197401","130.807","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197402","118.091","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197403","130.727","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197404","126.583","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197405","130.789","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197406","126.611","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197407","130.756","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197408","130.763","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197409","126.637","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197410","130.718","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197411","126.506","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197412","130.674","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197413","1539.662","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197501","127.269","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197502","114.942","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197503","127.251","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197504","123.139","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197505","127.303","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197506","123.241","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197507","127.288","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197508","127.321","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197509","123.21","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197510","127.312","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197511","123.18","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197512","127.277","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197513","1498.734","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197601","145.049","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197602","135.695","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197603","145.051","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197604","140.363","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197605","145.047","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197606","140.405","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197607","145.088","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197608","145.11","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197609","140.436","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197610","145.114","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197611","140.651","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197612","145.364","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197613","1713.373","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197701","156.22","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197702","141.176","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197703","156.217","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197704","151.161","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197705","156.186","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197706","151.153","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197707","155.92","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197708","156.081","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197709","151.11","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197710","156.172","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197711","151","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197712","155.935","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197713","1838.332","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197801","173.128","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197802","156.387","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197803","173.136","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197804","167.349","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197805","172.923","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197806","167.34","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197807","172.912","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197808","173.189","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197809","167.455","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197810","173.169","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197811","167.557","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197812","173.06","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197813","2037.605","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197901","182.6","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197902","165.096","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197903","182.881","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197904","176.844","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197905","182.782","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197906","176.833","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197907","182.7","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197908","182.808","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197909","176.891","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197910","182.752","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197911","176.949","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197912","182.77","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","197913","2151.906","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198001","209.829","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198002","196.31","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198003","209.727","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198004","202.894","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198005","209.548","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198006","202.723","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198007","209.554","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198008","209.675","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198009","202.905","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198010","209.717","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198011","202.945","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198012","209.671","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198013","2475.5","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198101","220.544","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198102","199.248","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198103","220.595","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198104","213.467","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198105","220.433","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198106","213.237","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198107","220.392","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198108","220.428","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198109","213.48","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198110","220.581","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198111","213.437","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198112","220.44","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198113","2596.283","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198201","226.251","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198202","204.375","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198203","226.157","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198204","218.821","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198205","226.135","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198206","218.866","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198207","226.202","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198208","226.168","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198209","218.947","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198210","226.373","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198211","218.948","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198212","226.21","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198213","2663.452","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198301","246.575","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198302","222.738","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198303","246.61","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198304","238.625","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198305","246.647","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198306","238.736","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198307","246.651","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198308","246.695","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198309","238.755","3","Total Biomass Energy Production","Trillion Btu"
"BMPRBUS","198310","246.732","3","Total Biomass Energy Production","Trillion Btu"
